Id,SalePrice
2414,169563.36703
2415,134507.003134
2416,128704.904502
2417,134893.034421
2418,135051.433311
2419,125946.251677
2420,119331.937641
2421,144626.311157
2422,106166.559677
2423,115319.609893
2424,155899.580346
2425,187178.174825
2426,133237.917534
2427,126954.067426
2428,184993.966852
2429,109297.602649
2430,131811.107946
2431,109141.696509
2432,146919.528858
2433,144956.642596
2434,138669.460599
2435,152537.184668
2436,105675.161278
2437,101218.23098
2438,121740.247288
2439,99523.2459342
2440,124880.27233
2441,92555.7936838
2442,95533.7631699
2443,128075.603117
2444,131706.932283
2445,93339.2611588
2446,141908.020073
2447,183755.625629
2448,130698.918772
2449,115009.251275
2450,157022.980832
2451,119528.662382
2452,194192.591965
2453,94540.8275555
2454,121238.442704
2455,121183.764656
2456,136870.011974
2457,140751.371466
2458,135262.225341
2459,111172.965926
2460,145208.131608
2461,130353.048016
2462,136344.329282
2463,131528.371199
2464,175157.772388
2465,138531.098293
2466,121212.74646
2467,131447.670186
2468,88314.2305169
2469,84676.7358448
2470,196159.975435
2471,208072.790538
2472,158640.546825
2473,117829.99059
2474,70081.2083039
2475,205264.742742
2476,118983.870704
2477,128809.951388
2478,158109.088149
2479,104415.743576
2480,154447.704415
2481,119202.119712
2482,125195.711112
2483,108014.001013
2484,120695.463248
2485,125308.900948
2486,149276.867165
2487,161034.788128
2488,165295.281341
2489,160775.191304
2490,139856.943063
2491,97325.8302917
2492,206654.098028
2493,165221.063968
2494,150063.528242
2495,89497.1597986
2496,239771.426104
2497,150862.526785
2498,108243.726851
2499,82997.5893692
2500,122021.467559
2501,139577.659661
2502,143268.174961
2503,99077.9766833
2504,164115.954057
2505,233846.837494
2506,240932.555994
2507,269334.166289
2508,240801.854219
2509,218983.059498
2510,215583.734267
2511,174881.318159
2512,209235.734905
2513,228904.725229
2514,262998.912834
2515,151835.859638
2516,178897.510087
2517,149446.720598
2518,162155.607565
2519,241978.266034
2520,222961.893578
2521,186717.235961
2522,226545.735219
2523,114227.151122
2524,139603.502817
2525,150093.431161
2526,142069.728397
2527,117997.378944
2528,129868.105159
2529,143279.633531
2530,128176.77412
2531,258947.005273
2532,225200.426173
2533,193144.666662
2534,235386.204245
2535,280812.539462
2536,229935.943607
2537,250902.450869
2538,180921.508098
2539,189872.232953
2540,183906.891076
2541,181466.961676
2542,167433.95554
2543,115834.635976
2544,117687.715252
2545,139664.558495
2546,121273.575709
2547,132280.385484
2548,150601.914793
2549,155461.929476
2550,610106.259692
2551,141178.405989
2552,130466.55729
2553,70023.3758919
2554,86777.9316599
2555,111352.433965
2556,96011.6845692
2557,104065.674591
2558,132776.044921
2559,141083.703313
2560,156578.112954
2561,145175.63717
2562,146824.611432
2563,150074.204955
2564,210493.089218
2565,143430.701716
2566,160852.475715
2567,144178.219841
2568,199783.932867
2569,234957.706152
2570,115381.419299
2571,193096.674085
2572,143766.728995
2573,214127.501019
2574,309018.831867
2575,130734.428
2576,121093.433346
2577,146138.362101
2578,78053.2155312
2579,57679.7688875
2580,87652.8324165
2581,103738.463967
2582,109164.78341
2583,274283.884062
2584,180110.980077
2585,192545.69604
2586,226866.280977
2587,198081.487662
2588,141677.627298
2589,150354.814263
2590,200865.414417
2591,243072.481693
2592,213627.445145
2593,253453.093295
2594,182837.873066
2595,206897.761824
2596,282920.694012
2597,193795.624854
2598,286055.112488
2599,322253.109924
2600,140770.990621
2601,140316.989349
2602,83319.4096505
2603,94634.0310078
2604,86022.8349727
2605,78757.7164158
2606,144842.346045
2607,202325.716244
2608,197334.363763
2609,172978.161885
2610,102683.359145
2611,118546.71362
2612,167576.71624
2613,125539.101686
2614,122143.540073
2615,156348.411041
2616,145466.971184
2617,184715.253461
2618,203729.388005
2619,199592.061209
2620,187605.704614
2621,173079.549605
2622,177694.450194
2623,232832.67313
2624,302715.222253
2625,277335.287797
2626,174797.143333
2627,160643.522237
2628,484328.739774
2629,491029.83323
2630,381992.338022
2631,454622.365334
2632,404714.282067
2633,309783.046767
2634,441020.314976
2635,158214.855802
2636,170897.038669
2637,179923.48011
2638,265515.029884
2639,192185.588515
2640,147891.500225
2641,102714.657128
2642,187923.581323
2643,106479.976683
2644,116316.477379
2645,109949.105039
2646,95206.3761248
2647,104983.36781
2648,141588.118957
2649,159660.860583
2650,127885.565497
2651,138362.150122
2652,391533.71224
2653,255548.793524
2654,264394.895776
2655,408625.200042
2656,321019.515195
2657,350511.891281
2658,313770.583126
2659,311530.149717
2660,371673.607169
2661,347279.41203
2662,370872.687174
2663,290925.247248
2664,280962.709372
2665,327170.446387
2666,280596.558538
2667,173951.853261
2668,177935.572202
2669,185809.198077
2670,264712.03295
2671,186224.6894
2672,199178.890339
2673,200970.809294
2674,197972.859691
2675,174351.758765
2676,194864.771181
2677,200407.106622
2678,237135.402039
2679,280561.505423
2680,292660.987088
2681,389196.381914
2682,315633.000658
2683,485613.425101
2684,315762.450357
2685,322243.956658
2686,240121.871093
2687,308070.971918
2688,215586.239636
2689,208088.879087
2690,390673.283092
2691,193888.186748
2692,139088.63043
2693,202540.397642
2694,132402.104316
2695,193629.082954
2696,184304.686305
2697,184354.58585
2698,195236.605744
2699,175642.288068
2700,157878.804027
2701,149940.953072
2702,110868.131657
2703,125313.783912
2704,144112.939276
2705,112869.474218
2706,107363.992093
2707,122292.188509
2708,133266.351528
2709,98698.1414933
2710,128088.339738
2711,242272.887073
2712,386526.449596
2713,172494.684928
2714,148302.413936
2715,170953.912867
2716,144142.721371
2717,200690.553193
2718,217239.357227
2719,153869.007716
2720,174460.748238
2721,130210.096277
2722,155975.345208
2723,138129.835803
2724,123703.522796
2725,128146.14129
2726,144891.608799
2727,173740.108766
2728,195700.245004
2729,149491.640726
2730,149099.894227
2731,127008.189482
2732,133927.420476
2733,162322.135747
2734,139685.654774
2735,137210.382842
2736,137971.114117
2737,121280.824631
2738,138326.54183
2739,155601.247053
2740,136086.159068
2741,149121.023587
2742,159781.812677
2743,159415.331276
2744,162620.321126
2745,138737.352037
2746,139035.202782
2747,157257.129434
2748,127574.492959
2749,128781.521408
2750,126350.551191
2751,135235.838779
2752,195295.217393
2753,146660.470983
2754,201214.024463
2755,141992.888748
2756,90930.2583901
2757,69815.5811088
2758,90400.7588868
2759,171554.880584
2760,124578.559524
2761,138745.581402
2762,141681.997156
2763,187831.450004
2764,151104.159029
2765,284047.906328
2766,130420.158792
2767,87855.5702085
2768,120810.29064
2769,130966.206596
2770,136037.483232
2771,101550.559185
2772,105316.439907
2773,176623.709496
2774,145783.210364
2775,113703.405247
2776,146191.627865
2777,150966.309194
2778,105088.820496
2779,125675.360044
2780,95947.1126126
2781,93816.2699221
2782,99296.5072597
2783,100850.890207
2784,122863.62557
2785,140342.286003
2786,64289.6633038
2787,127673.326603
2788,73146.7058273
2789,167015.823739
2790,92308.2520964
2791,110984.281285
2792,58810.9070549
2793,156360.422747
2794,99133.0129829
2795,121752.001301
2796,98053.6668566
2797,194312.999938
2798,109732.779736
2799,116772.409094
2800,66590.7328058
2801,107727.527373
2802,126469.813316
2803,160665.682142
2804,131566.089202
2805,98330.874935
2806,80580.2115997
2807,163794.905796
2808,146868.200112
2809,128037.889425
2810,122985.685441
2811,166880.964689
2812,169769.113179
2813,153981.678665
2814,156695.924478
2815,96283.7250051
2816,229272.837725
2817,157404.739879
2818,129888.75191
2819,177886.078398
2820,141336.861435
2821,102679.489723
2822,196247.582184
2823,301290.90624
2824,166317.745758
2825,148731.337757
2826,130488.577395
2827,135212.425103
2828,219091.658806
2829,211332.670558
2830,222759.498157
2831,175232.961138
2832,244651.923911
2833,312339.214827
2834,223297.038675
2835,230502.230805
2836,189101.348994
2837,159212.039142
2838,153125.998535
2839,172637.926443
2840,203016.672738
2841,204751.703719
2842,237252.971497
2843,148301.280785
2844,180004.527403
2845,127425.686903
2846,207957.195191
2847,216207.0138
2848,217078.220535
2849,197933.907563
2850,271870.115246
2851,213278.394401
2852,237477.97099
2853,237766.548271
2854,139012.764049
2855,203289.234472
2856,199155.031971
2857,188835.76288
2858,208182.347562
2859,106355.780425
2860,128763.458434
2861,125600.261121
2862,183033.563515
2863,122816.002156
2864,250031.931529
2865,144037.350881
2866,139832.33573
2867,97748.16336
2868,94389.3707833
2869,94325.56405
2870,123114.234615
2871,78922.7530119
2872,46791.0944312
2873,97070.9336884
2874,144951.925637
2875,114536.856772
2876,161629.209549
2877,152013.829538
2878,156417.099537
2879,135073.418302
2880,105910.10388
2881,144950.76693
2882,183545.513266
2883,196629.537775
2884,201154.886264
2885,193574.579392
2886,226991.140897
2887,98095.7445399
2888,144150.859864
2889,55682.9935069
2890,78556.9369143
2891,135448.064887
2892,43523.3464723
2893,75589.2663317
2894,57043.5813236
2895,337704.824479
2896,279365.837366
2897,220244.173209
2898,149222.071906
2899,210366.967406
2900,160564.088132
2901,214209.441615
2902,187261.766352
2903,323215.409539
2904,333708.08179
2905,75978.6432267
2906,186978.962736
2907,112667.796075
2908,128267.605749
2909,151561.745276
2910,73728.0825096
2911,80574.2553635
2912,152803.499791
2913,80279.6848092
2914,76035.3602625
2915,83003.1373212
2916,82576.5260073
2917,171453.446834
2918,112573.554674
2919,221681.280868
